name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Gurgaon, India",2021-08-31T16:00:00,27,31.2,26,94.27,,,,,,,11.2,70,1007,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-31T17:00:00,27,31.1,25.9,94.01,22,,,,,,9.2,62,1006.2,99.9,2.4,,,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-08-31T18:00:00,27,31.2,26,94.27,,,,,,,7.6,100,1007,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-31T19:00:00,27,31.2,26,94.27,,,,,,,7.6,90,1008,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-08-31T20:00:00,26.8,30.6,26,95.4,,,,,,,7.2,77,1007.6,89.2,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-08-31T21:00:00,27,31.2,26,94.27,,,,,,,7.6,70,1009,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-31T22:00:00,27,31.2,26,94.27,,,,,,,7.6,70,1009,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-08-31T23:00:00,26.7,30.3,25.8,95.14,,,,,,,2.9,70,1009.3,89.2,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T00:00:00,27,31.2,26,94.27,,,,,,,7.6,70,1009,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T01:00:00,27,31.2,26,94.27,,,,,,,7.6,80,1008,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T02:00:00,26.5,26.5,25.9,96.44,,,,,,,5.6,90,1007.8,89.2,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T03:00:00,27,31.2,26,94.27,,,,,,,0,0,1008,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T04:00:00,27,31.2,26,94.27,,,,,,,7.6,60,1008,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T05:00:00,26.5,26.5,25.8,96.17,,,,,,,7.6,88,1007.2,89.2,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T06:00:00,26,26,26,100,,,,,,,18.4,90,1008,100,1,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T07:00:00,26,26,26,100,,,,,,,11.2,40,1009,100,2,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T08:00:00,25.4,25.4,25.2,99.15,26.87,,,,,,14.6,88,1008.8,99.9,1.9,,,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T09:00:00,25,25,25,100,,,,,,,13,40,1010,100,2,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T10:00:00,24,24,24,100,,,,,,,20.5,40,1010,100,1,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T11:00:00,23.2,23.2,23.2,100,77.49,,,,,,13.6,46,1009.5,100,2.2,,,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T12:00:00,23,23,23,100,,,,,,,11.2,10,1009,100,4,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T13:00:00,25,25,25,100,,,,,,,9.4,10,1008,100,4,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T14:00:00,24.9,24.9,24.8,99.72,3,,,,,,1.2,320,1007.3,98.4,2.6,,,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T15:00:00,26,26,26,100,,,,,,,7.6,30,1007,100,4,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T16:00:00,26,26,26,100,,,,,,,9.4,40,1006,100,4,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T17:00:00,26,26,25.5,96.81,9,,,,,,10.1,42,1005.2,98.2,3.5,,,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T18:00:00,26,26,26,100,,,,,,,9.4,70,1006,100,4,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T19:00:00,26,26,26,100,,,,,,,7.6,70,1006,100,4,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T20:00:00,28,33.4,25.7,87.12,,,,,,,9.1,68,1005.6,96.9,2.4,,,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-01T21:00:00,27,31.2,26,94.27,,,,,,,7.6,60,1006,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T22:00:00,26,26,26,100,,,,,,,5.4,30,1007,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-01T23:00:00,25.7,25.7,25.7,99.81,,,,,,,0,0,1005.9,93.7,2.4,,,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T00:00:00,25,25,25,100,,,,,,,0,0,1006,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T01:00:00,25,25,25,100,,,,,,,0,0,1006,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T02:00:00,25.1,25.1,25.1,100,,,,,,,4.6,90,1005.5,96.9,2.4,,,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T03:00:00,25,25,25,100,,,,,,,5.4,30,1006,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T04:00:00,25,25,24,94.19,,,,,,,5.4,60,1006,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T05:00:00,25,25,24.4,96.67,,,,,,,5.6,50,1005.9,96.9,2,,,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T06:00:00,24,24,24,100,,,,,,,7.6,110,1007,100,1,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T07:00:00,24,24,23,94.15,,,,,,,13,100,1007,100,2,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T08:00:00,24.4,24.4,24.4,99.87,30.81,,,,,,8.8,88,1006.7,99.7,1.6,,,0,,"Rain, Overcast",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T09:00:00,25,25,25,100,,,,,,,7.6,70,1007,100,3,,,0,,Overcast,cloudy,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T10:00:00,26,26,26,100,,,,,,,13,80,1007,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T11:00:00,28,33.7,26,88.77,,,,,,,10.7,83,1006.6,89.2,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T12:00:00,31,42.4,28,84.11,,,,,,,11.2,60,1006,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T13:00:00,32,46.2,29,84.22,,,,,,,9.4,70,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T14:00:00,32.1,43.2,27.4,76.47,,,,,,,9,78,1003.8,79.9,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T15:00:00,32,44.2,28,79.47,,,,,,,9.4,60,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T16:00:00,30,42.2,29,94.4,,,,,,,13,80,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T17:00:00,31.3,41.8,27.4,79.47,,,,,,,6.5,20,1002,78.1,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T18:00:00,31,42.4,28,84.11,,,,,,,0,0,1003,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T19:00:00,30,40.4,28,89.07,,,,,,,0,0,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T20:00:00,29.1,37,27,88.2,,,,,,,6.4,110,1004,54.6,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-02T21:00:00,29,38.2,28,94.36,,,,,,,9.4,160,1005,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T22:00:00,28,35.6,28,100,,,,,,,5.4,150,1006,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-02T23:00:00,28,34.2,26.7,93.03,,,,,,,4,90,1005,84.5,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-03T00:00:00,27,31.2,26,94.27,,,,,,,0,0,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T01:00:00,26,26,26,100,,,,,,,0,0,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T02:00:00,26,26,25.6,97.76,3,,,,,,11.2,50,1004.1,94.5,2.9,,,0,,"Rain, Overcast",rain,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T03:00:00,26,26,26,100,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T04:00:00,26,26,25,94.23,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T05:00:00,25.8,25.8,25,95.35,,,,,,,0,,1003.9,89.2,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-03T06:00:00,26,26,25,94.23,,,,,,,0,0,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T07:00:00,27,31.2,26,94.27,,,,,,,7.6,70,1005,89.1,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T08:00:00,28.3,34.7,26.4,89.52,3.55,,,,,,8.4,101,1004.2,32.9,2.4,,,0,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-03T09:00:00,31,40.7,27,79.33,,,,,,,11.2,100,1005,27.7,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T10:00:00,31,40.7,27,79.33,,,,,,,11.2,120,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T11:00:00,32.2,41.9,26.6,72.31,,,,,,,11.6,178,1004.1,79.9,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-03T12:00:00,32,42.3,27,74.95,,,,,,,14.8,140,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T13:00:00,33.3,43.8,26.7,68.6,,,,,,,10.2,146,1003.7,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-03T14:00:00,33.6,43.4,26.2,65.31,0.7,,,,,,10.5,132,1002,81.3,3.7,,,0,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-03T15:00:00,34,44.8,26.7,65.89,,,,,,,10.2,193,1001.7,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-03T16:00:00,33.3,43.8,26.7,68.6,,,,,,,11.4,149,1001,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-03T17:00:00,32.1,41.4,26.4,71.59,,,,,,,6.5,216,1000.8,80.1,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-03T18:00:00,31,42.4,28,84.11,,,,,,,9.4,270,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T19:00:00,30,40.4,28,89.07,,,,,,,7.6,320,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T20:00:00,29.2,36.8,26.7,86.15,,,,,,,8.4,327,1003.8,89.2,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-03T21:00:00,27,30.6,25,88.84,,,,,,,9.4,250,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T22:00:00,26,26,26,100,,,,,,,5.4,270,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-03T23:00:00,26,26,25.7,98.16,0.65,,,,,,0,0,1004.4,90.8,3.7,,,0,,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T00:00:00,26,26,26,100,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T01:00:00,26,26,26,100,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T02:00:00,26.4,26.4,25.8,96.32,,,,,,,4,90,1002.8,83.1,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T03:00:00,26,26,26,100,,,,,,,0,0,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T04:00:00,26,26,26,100,,,,,,,0,0,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T05:00:00,26.4,26.4,25.9,97.3,,,,,,,4.9,118,1003.3,83.1,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T06:00:00,26.5,26.5,26.5,100,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T07:00:00,26,26,26,100,,,,,,,9.4,70,1005,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T08:00:00,27.7,32.5,25.4,87.13,,,,,,,7.6,25,1004.7,81.2,2.5,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-04T09:00:00,29,35.6,26,83.9,,,,,,,9.4,130,1006,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T10:00:00,30,37.5,26,79.2,,,,,,,13,140,1006,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T11:00:00,31.1,39.8,26.3,75.82,,,,,,,8.3,180,1004.9,84.6,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T12:00:00,32,44.2,28,79.47,,,,,,,7.6,150,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T13:00:00,30,37.5,26,79.2,,,,,,33.5,14.8,270,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T14:00:00,29.3,36,25.8,81.57,,,,,,,9.8,262,1003.2,89.2,3.7,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T15:00:00,30,38.9,27,84.01,,,,,,,5.4,310,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T16:00:00,29,36.8,27,88.99,,,,,,,9.4,60,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T17:00:00,28.5,35,26.3,87.83,10,,,,,,5.6,51,1001.4,88.9,4,,,0,,"Rain, Partially cloudy",rain,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T18:00:00,28,34.5,27,94.32,,,,,,,5.4,160,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T19:00:00,28,34.5,27,94.32,,,,,,,7.6,150,1002,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T20:00:00,28.3,34.6,26.4,89.34,,,,,,,5.4,141,1002.1,56.2,3.7,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-04T21:00:00,28,34.5,27,94.32,,,,,,,7.6,130,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T22:00:00,28,34.5,27,94.32,,,,,,,5.4,160,1004,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-04T23:00:00,27.8,33.3,26.3,91.67,,,,,,,6.4,200,1003.2,53,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T00:00:00,27,31.2,26,94.27,,,,,,,0,0,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T01:00:00,27,31.2,26,94.27,,,,,,,0,0,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T02:00:00,27.1,31.3,26,93.92,,,,,,,0,,1002.6,53,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T03:00:00,27,31.2,26,94.27,,,,,,,0,0,1003,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T04:00:00,27,31.2,26,94.27,,,,,,,0,0,1003,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T05:00:00,26.9,30.6,25.5,92.56,,,,,,,6.9,129,1003.2,63.8,2.4,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T06:00:00,27,31.2,26,94.27,,,,,,,7.6,120,1004,89.1,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T07:00:00,28,33.6,26,88.92,,,,,,,5.4,130,1005,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T08:00:00,29.6,36.6,26,81.19,,,,,,,5.4,162,1004.5,45.9,2.4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T09:00:00,31,39.1,26,74.79,,,,,,,7.6,120,1006,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T10:00:00,32,40.7,26,70.66,,,,,,,7.6,140,1006,50,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T11:00:00,33.5,44.3,26.9,68.54,,,,,,,7.8,153,1004.9,56.3,3.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T12:00:00,33,43.8,27,70.84,,,,,,,9.4,230,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T13:00:00,33,43.8,27,70.84,,,,,,,11.2,220,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T14:00:00,30.6,41.3,27.8,85.36,3,,,,,,15.4,139,1003,84.6,2.7,,,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T15:00:00,32.6,44,27.4,74.52,,,,,,,8.9,348,1002.7,89.1,4.3,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-05T16:00:00,32.3,45.5,28.4,80.25,,,,,,,8.9,348,1002,89.1,4.3,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-05T17:00:00,31.7,43.4,27.8,80.04,,,,,,,7.8,3,1001.2,79.5,3.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T18:00:00,32,44.5,28.2,80.21,,,,,,,4.9,34,1001.7,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-05T19:00:00,31,42.4,28,84.11,,,,,,,0,0,1002,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T20:00:00,29.8,39.9,27.9,89.11,,,,,,,0,0,1002.2,78.4,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-05T21:00:00,30,42.2,29,94.4,,,,,,,0,0,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T22:00:00,29,38.2,28,94.36,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-05T23:00:00,29,37.4,27.4,90.85,,,,,,,4,110,1004.2,78.4,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-06T00:00:00,29,38.2,28,94.36,,,,,,,5.4,140,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T01:00:00,29,36.8,27,88.99,,,,,,,5.4,130,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T02:00:00,28.4,35.4,26.9,91.72,,,,,,,4.6,131,1004,78.4,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-06T03:00:00,28,35.6,28,100,,,,,,,5.4,100,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T04:00:00,28,35.6,28,100,,,,,,,7.6,120,1005,89.1,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T05:00:00,28.1,35.3,27.6,97.41,,,,,,,0,,1004.2,46.9,2.8,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-06T06:00:00,28,35.6,28,100,,,,,,,0,0,1005,50,2,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T07:00:00,29,36.8,27,88.99,,,,,,,5.4,120,1006,50,2,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T08:00:00,30.7,41.2,27.7,83.83,,,,,,,4.9,190,1006.2,44.7,2.2,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-06T09:00:00,32,46.2,29,84.22,,,,,,,9.4,130,1008,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T10:00:00,32,46.2,29,84.22,,,,,,,9.4,100,1008,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T11:00:00,32.2,44.4,28,78.66,,,,,,,11.2,110,1006.5,83.6,2.5,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T12:00:00,33,50.4,30,84.32,,,,,,,7.6,110,1007,89.1,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T13:00:00,34,46.7,27.7,69.87,,,,,,,8.9,95,1005.7,78.2,4,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999,VIDD"
"Gurgaon, India",2021-09-06T14:00:00,34.9,45.8,26.5,61.96,6,,,,,,7.2,117,1003.6,78.4,4,,,0,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-06T15:00:00,35,46.7,27,63.36,,,,,,,0,0,1004,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T16:00:00,34,47.3,28,71.02,,,,,,,0,0,1003,89.1,4,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T17:00:00,34.2,46.1,27.2,67.17,,,,,,,1,45,1002,78.1,3.1,,,0,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42181099999"
"Gurgaon, India",2021-09-06T18:00:00,33,45.8,28,75.11,,,,,,,0,0,1003,50,3,,,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T19:00:00,32,44.2,28,79.47,,,,,,,0,0,1004,50,3,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Gurgaon, India",2021-09-06T20:00:00,31.5,44,28.4,83.86,,,,,,,4.6,90,1003.9,50,3.1,,,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Gurgaon, India",2021-09-06T21:00:00,31,44.4,29,89.14,,,,,,,7.6,110,1005,50,4,,,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
